0,1,2,3,4
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Malang (ML),,19:30:00,
2,Malangkotalama (MLK),19:36:00,19:40:00,X KA 406 (KA 406 X)
3,Pakisaji (PSI),Ls,19:49:00,
4,Kepanjen (KPN),19:58:00,20:00:00,
5,Ngebruk (NB),Ls,20:07:00,
6,Sumberpucung (SBP),Ls,20:12:00,
7,Pogajih (PGJ),Ls,20:19:00,
8,Kesamben (KSB),Ls,20:27:00,
9  Wlingi (WG),,20:38:00,20:40:00,
10,Talun (TAL),Ls,20:45:00,
11  Garum (GRM),,Ls,20:52:00,
12  Blitar (BL),,21:00:00,21:04:00,"X KA 408, KA 70 (KA 408, KA 70 X)"
13  Rejotangan (RJ),,Ls,21:14:00,
14  Ngunut (NT),,Ls,21:19:00,
15,Sumbergempol (SBL),Ls,21:24:00,
16,Tulungagung (TA),21:29:00,21:32:00,
17  Ngujang (NJG),,Ls,21:38:00,
18  Kras (KRS),,Ls,21:43:00,
19  Ngadiluwih (NDL),,Ls,21:47:00,
20  Kediri (KD),,21:55:00,22:01:00,X KA 410 (KA 410 X)
21,Susuhan (SS),Ls,22:06:00,
22  Minggiran (MGN),,Ls,22:10:00,
23,Papar (PPR),Ls,22:13:00,
24,Purwoasri (PWA),Ls,22:17:00,
25  Kertosono (KTS),,22:23:00,22:28:00,
26  Baron (BRN),,Ls,22:34:00,
27,Sukomoro (SKM),Ls,22:40:00,
28  Nganjuk (NJ),,22:45:00,22:47:00,
29  Bagor (BGR),,Ls,22:53:00,
30,Saradan (SRD),Ls,23:03:00,
31  Caruban (CRB),,23:09:00,23:11:00,
32  Babadan (BBD),,Ls,23:18:00,
33  Madiun (MN),,23:25:00,23:30:00,
34  Magetan (MAG),,Ls,23:38:00,
35  Geneng (GG),,Ls,23:43:00,
36  Ngawi (NGW),,Ls,23:48:00,
37  Kedunggalar (KG),,Ls,23:54:00,
38  Walikukun (WK),,Ls,00:00:00,
,39  Kedungbanteng (KDB),Ls,00:08:00,
40  Kebonromo (KRO),,Ls,00:12:00,
41,Sragen (SR),00:17:00,00:19:00,
42  Masaran (MSR),,Ls,00:26:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
43  Kemiri (KMR),,Ls,00:31:00,
44,Palur (PL),Ls,00:34:00,
45,Solojebres (SK),Ls,00:37:00,
46,Solobalapan (SLO),00:41:00,00:46:00,
47,Purwosari (PWS),Ls,00:50:00,
48  Gawok (GW),,Ls,00:54:00,
49  Delanggu (DL),,Ls,00:57:00,
50  Ceper (CE),,Ls,01:01:00,
51  Klaten (KT),,01:08:00,01:10:00,
52,Srowot (SWT),Ls,01:16:00,
53  Brambanan (BBN),,Ls,01:20:00,
54  Maguwo (MGW),,Ls,01:26:00,
55,Lempuyangan (LPN),Ls,01:31:00,// KA 2711 (KA 2711 =)
56  Yogyakarta (YK),,01:35:00,01:40:00,
57,Patukan (PTN),Ls,01:45:00,
58  Rewulu (RWL),,Ls,01:49:00,
59,Sentolo (STL),Ls,01:56:00,
60  Wates (WT),,02:05:00,02:07:00,
61  Kedundang (KDG),,Ls,02:13:00,
62  Wojo (WJ),,Ls,02:18:00,
63,Jenar (JN),Ls,02:24:00,
64  Kutoarjo (KTA),,02:35:00,02:40:00,
65  Butuh (BTH),,Ls,02:45:00,
66,Prembun (PRB),Ls,02:49:00,
,67  Kutowinangun (KWN),Ls,02:54:00,
68  Wonosari (WNS),,Ls,02:56:00,
69  Kebumen (KM),,03:01:00,03:03:00,
70,Sruweng (SRW),Ls,03:10:00,
71  Karanganyar (KA),,Ls,03:12:00,// KA 305 (KA 305 =)
72  Gombong (GB),,Ls,03:17:00,
73,Ijo (IJ),Ls,03:21:00,
74,Tambak (TBK),Ls,03:24:00,
75,Sumpiuh (SPH),Ls,03:27:00,
76  Kemranjen (KJ),,Ls,03:30:00,
77  Kroya (KYA),,03:37:00,03:40:00,
78  Randegan (RDN),,Ls,03:47:00,
79  Kebasen (KBS),,Ls,03:50:00,
80  Notog (NTG),,Ls,03:55:00,
81,Purwokerto (PWT),04:05:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
2,Notog (NTG),Ls,08:29:00,
3,Kebasen (KBS),Ls,08:34:00,
4,Randegan (RDN),Ls,08:37:00,
5,Kroya (KYA),08:44:00,08:47:00,
6,Kemranjen (KJ),Ls,08:54:00,
7,Sumpiuh (SPH),Ls,08:57:00,
8,Tambak (TBK),Ls,09:00:00,
9,Ijo (IJ),Ls,09:03:00,
10  Gombong (GB),,09:10:00,09:12:00,
11  Karanganyar (KA),,Ls,09:19:00,
12,Sruweng (SRW),Ls,09:21:00,
13  Kebumen (KM),,09:28:00,09:30:00,
14  Wonosari (WNS),,Ls,09:35:00,
,15  Kutowinangun (KWN),Ls,09:37:00,
16,Prembun (PRB),Ls,09:41:00,
17  Butuh (BTH),,Ls,09:46:00,
18  Kutoarjo (KTA),,09:51:00,09:56:00,
19,Jenar (JN),Ls,10:05:00,
20  Wojo (WJ),,Ls,10:10:00,
21  Kedundang (KDG),,Ls,10:14:00,
22  Wates (WT),,10:19:00,10:21:00,
23,Sentolo (STL),Ls,10:30:00,
24  Rewulu (RWL),,Ls,10:37:00,
25,Patukan (PTN),Ls,10:40:00,
26  Yogyakarta (YK),,10:45:00,10:50:00,
27,Lempuyangan (LPN),Ls,10:54:00,
28  Maguwo (MGW),,Ls,10:59:00,
29  Brambanan (BBN),,Ls,11:04:00,
30,Srowot (SWT),Ls,11:09:00,
31  Klaten (KT),,11:15:00,11:17:00,
32  Ceper (CE),,Ls,11:25:00,
33  Delanggu (DL),,Ls,11:29:00,
34  Gawok (GW),,Ls,11:32:00,
35,Purwosari (PWS),Ls,11:36:00,
36,Solobalapan (SLO),11:40:00,11:45:00,
37,Solojebres (SK),Ls,11:49:00,
