0,1,2,3,4
103  Tanjungrasa (TJS),,Ls,01:01:00,
104  Cikampek (CKP),,01:09:00,01:11:00,
105  Dawuan (DWN),,Ls,01:15:00,
106  Kosambi (KOS),,Ls,01:20:00,
107  Klari (KLI),,Ls,01:22:00,
108  Karawang (KW),,01:28:00,01:36:00,= KA 113 (KA 113 //)
109  Kedunggedeh (KDH),,Ls,01:41:00,
110  Lemahabang (LMB),,Ls,01:48:00,
111  Cikarang (CKR),,01:52:00,01:54:00,
112  Telaga Murni (TLM),,Ls,-,
113  Cibitung (CIT),,Ls,-,
114  Tambun (TB),,Ls,02:02:00,
115  Bekasitimur (BKST),,Ls,-,
116  Bekasi (BKS),,02:08:00,02:10:00,
117,Jatinegara (JNG),02:22:00,02:24:00,
118  Pondokjati (POK),,Ls,-,
119  Kramat (KMT),,Ls,-,
120  Gangsentiong (GST),,Ls,-,
121  Pasarsenen (PSE),,02:35:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Pasarsenen (PSE),,17:10:00,
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),17:20:00,17:22:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
6,Bekasi (BKS),17:33:00,17:35:00,// KA 5132 (KA 5132 =)
7,Bekasitimur (BKST),Ls,-,
8,Tambun (TB),Ls,17:41:00,
9,Cibitung (CIT),Ls,-,
10,Telaga Murni (TLM),Ls,-,
11,Cikarang (CKR),17:49:00,17:51:00,
12,Lemahabang (LMB),Ls,17:55:00,
,13  Kedunggedeh (KDH),Ls,18:01:00,
14  Karawang (KW),,Ls,18:05:00,
15  Klari (KLI),,Ls,18:09:00,
16  Kosambi (KOS),,Ls,18:12:00,
17  Dawuan (DWN),,Ls,18:16:00,
18,Cikampek (CKP),18:20:00,18:22:00,
19,Tanjungrasa (TJS),Ls,18:30:00,
20,Pabuaran (PAB),Ls,18:33:00,
21,Pringkasap (PRI),Ls,18:36:00,
22,Pasirbungur (PAS),Ls,18:40:00,
23,Cikaum (CKM),Ls,18:43:00,
24,Pegadenbaru (PGB),Ls,18:48:00,
25,Cipunegara (CRA),Ls,18:52:00,
26  Haurgeulis (HGL),,Ls,18:56:00,
27,Cilegeh (CLH),Ls,19:02:00,
,28  Kadokangabus (KAB),Ls,19:07:00,
29,Terisi (TIS),Ls,19:11:00,
30,Telagasari (TLS),Ls,19:16:00,
31,Jatibarang (JTB),19:23:00,19:25:00,
,32  Kertasemaya (KTM),Ls,19:32:00,
,33  Arjawinangun (AWN),Ls,19:41:00,
34,Bangoduwa (BDW),Ls,19:45:00,
35,Cangkring (CNK),Ls,19:48:00,
36,Cirebon (CN),19:54:00,19:59:00,
37,Cirebon Prujakan (CNP),Ls,20:03:00,
38,Luwung (LWG),Ls,20:08:00,
39,Sindanglaut (SDU),Ls,20:12:00,
40,Ciledug (CLD),Ls,20:21:00,
,41  Ketanggungan (KGG),Ls,20:30:00,
42,Larangan (LRA),Ls,20:35:00,
43,Songgom (SGG),Ls,20:39:00,
44,Prupuk (PPK),20:48:00,20:50:00,
45,Linggapura (LG),Ls,21:02:00,
46,Bumiayu (BMA),Ls,21:11:00,
47  Kretek (KRT),,Ls,21:20:00,
48,Patuguran (PAT),Ls,21:27:00,
49  Karangsari (KRR),,Ls,21:38:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
,50  Karanggandul (KGD),Ls,21:46:00,
51,Purwokerto (PWT),21:54:00,21:59:00,
52  Notog (NTG),,Ls,22:07:00,
53  Kebasen (KBS),,Ls,22:12:00,
54,Randegan (RDN),Ls,22:15:00,
55  Kroya (KYA),,22:22:00,22:24:00,
56  Kemranjen (KJ),,Ls,22:31:00,
57,Sumpiuh (SPH),Ls,22:34:00,
58,Tambak (TBK),Ls,22:37:00,
59,Ijo (IJ),Ls,22:40:00,
60  Gombong (GB),,22:47:00,22:49:00,
61  Karanganyar (KA),,Ls,22:56:00,
62,Sruweng (SRW),Ls,22:58:00,
63  Kebumen (KM),,23:05:00,23:07:00,
64  Wonosari (WNS),,Ls,23:12:00,
,65  Kutowinangun (KWN),Ls,23:14:00,
66,Prembun (PRB),Ls,23:18:00,
67,Butuh (BTH),Ls,23:22:00,
68  Kutoarjo (KTA),,23:27:00,23:32:00,
69,Jenar (JN),Ls,23:43:00,
70  Wojo (WJ),,Ls,23:49:00,
71  Kedundang (KDG),,Ls,23:54:30,
72  Wates (WT),,00:01:00,00:04:00,
73,Sentolo (STL),Ls,00:14:00,
74,Rewulu (RWL),Ls,00:21:00,
75,Patukan (PTN),Ls,00:24:00,
76  Yogyakarta (YK),,Ls,00:29:00,
77,Lempuyangan (LPN),00:33:00,00:40:00,
78  Maguwo (MGW),,Ls,00:45:00,
79,Brambanan (BBN),Ls,00:50:00,
80,Srowot (SWT),Ls,00:54:00,
81  Klaten (KT),,01:00:00,01:02:00,
82,Ceper (CE),Ls,01:09:00,
83  Delanggu (DL),,Ls,01:13:00,
84  Gawok (GW),,Ls,01:16:00,
85,Purwosari (PWS),Ls,01:20:00,
86,Solobalapan (SLO),01:24:00,01:28:00,
87,Solojebres (SK),Ls,01:32:00,
88,Palur (PL),Ls,01:35:00,
89  Kemiri (KMR),,Ls,01:39:00,
90  Masaran (MSR),,Ls,01:45:00,
91,Sragen (SR),01:53:00,01:55:00,
92  Kebonromo (KRO),,Ls,02:01:00,
,93  Kedungbanteng (KDB),Ls,02:05:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
94  Walikukun (WK),,02:15:00,02:34:00,= KA 68 (KA 68 //)
95  Kedunggalar (KG),,Ls,02:42:00,
96  Ngawi (NGW),,02:49:00,02:51:00,
97  Geneng (GG),,Ls,02:58:00,
98  Magetan (MAG),,03:06:00,03:26:00,= KA 36 (KA 36 //)
99  Madiun (MN),,03:37:00,03:42:00,
100  Babadan (BBD),,Ls,03:50:00,
101  Caruban (CRB),,03:57:00,03:59:00,
102  Saradan (SRD),,Ls,04:07:00,
103  Bagor (BGR),,Ls,04:17:00,
104  Nganjuk (NJ),,04:24:00,04:26:00,
105  Sukomoro (SKM),,Ls,04:32:00,
106  Baron (BRN),,Ls,04:38:00,
107  Kertosono (KTS),,04:45:00,04:48:00,
108  Sembung (SMB),,Ls,04:55:00,
109,Jombang (JG),05:02:00,05:04:00,// KA 432 (KA 432 =)
110  Peterongan (PTR),,Ls,-,
111  Sumobito (SBO),,Ls,05:14:00,
112  Curahmalang (CRM),,Ls,-,
113  Mojokerto (MR),,05:24:00,05:26:00,
114  Tarik (TRK),,Ls,05:34:00,
115  Kedinding (KDN),,Ls,-,
116  Krian (KRN),,Ls,05:40:00,
117  Boharan (BH),,Ls,-,
118  Sepanjang (SPJ),,Ls,05:49:00,
119  Wonokromo (WO),,Ls,05:54:00,
120  Ngagel (NGA),,Ls,-,
,121  Surabayagubeng (SGU),06:00:00,,
